shot_id,split,expected_label,meta_label,hdf5_path,required_feature_count,length_reconciled,n_raw,n_used,n_positive,n_negative,n_gray_dropped,dt_ms,time_end_ms,time_source,has_advanced_time,advanced_time_ms,fls_used_ms,fls_source,positive_start_ms,gray_start_ms
1057135,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057100\1057135.hdf5,23,0,442,442,0,442,0,1.003947319010706,592.740767683716,meta_start_down,0,,0.0,non_disruptive,,
1057136,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057100\1057136.hdf5,23,0,442,442,0,442,0,1.0032671149290593,592.4407976837159,meta_start_down,0,,0.0,non_disruptive,,
1057137,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057100\1057137.hdf5,23,0,444,444,0,444,0,1.0028004913853579,594.240617683716,meta_start_down,0,,0.0,non_disruptive,,
1057138,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057100\1057138.hdf5,23,0,448,448,0,448,0,1.0038929925810294,598.740167683716,meta_start_down,0,,0.0,non_disruptive,,
1057139,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057100\1057139.hdf5,23,0,446,446,0,446,0,1.0023380622105833,596.0404376837159,meta_start_down,0,,0.0,non_disruptive,,
1057140,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057100\1057140.hdf5,23,0,442,442,0,442,0,1.003947319010706,592.740767683716,meta_start_down,0,,0.0,non_disruptive,,
1057141,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057100\1057141.hdf5,23,0,443,443,0,443,0,1.0032594970219861,593.4406976837158,meta_start_down,0,,0.0,non_disruptive,,
1057142,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057100\1057142.hdf5,23,0,445,445,0,445,0,1.0030191614497994,595.3405076837159,meta_start_down,0,,0.0,non_disruptive,,
1057143,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057100\1057143.hdf5,23,0,442,442,0,442,0,1.0037205843168238,592.6407776837159,meta_start_down,0,,0.0,non_disruptive,,
1057144,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057100\1057144.hdf5,23,0,445,445,0,445,0,1.0025687560444112,595.140527683716,meta_start_down,0,,0.0,non_disruptive,,
1057145,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057100\1057145.hdf5,23,0,447,447,0,447,0,1.0039019454791855,597.740267683716,meta_start_down,0,,0.0,non_disruptive,,
1057146,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057100\1057146.hdf5,23,0,443,443,0,443,0,1.002580831863611,593.1407276837159,meta_start_down,0,,0.0,non_disruptive,,
1057147,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057100\1057147.hdf5,23,0,446,446,0,446,0,1.0043603318734995,596.9403476837159,meta_start_down,0,,0.0,non_disruptive,,
1057148,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1057100\1057148.hdf5,23,0,103,73,7,66,30,1.012497232193283,253.2747176837159,meta_start_down,1,6.8,6.8,advanced_time,246.47471768371588,216.47471768371588
1057149,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057100\1057149.hdf5,23,0,444,444,0,444,0,1.0037033356291545,594.640577683716,meta_start_down,0,,0.0,non_disruptive,,
1057150,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057100\1057150.hdf5,23,0,446,446,0,446,0,1.0036862419858608,596.6403776837159,meta_start_down,0,,0.0,non_disruptive,,
1057151,val,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057100\1057151.hdf5,23,0,444,444,0,444,0,1.0032519135072562,594.440597683716,meta_start_down,0,,0.0,non_disruptive,,
1057152,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057100\1057152.hdf5,23,0,444,444,0,444,0,1.0028004913853579,594.240617683716,meta_start_down,0,,0.0,non_disruptive,,
1057155,test,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057100\1057155.hdf5,23,0,442,442,0,442,0,1.0032671149290593,592.4407976837159,meta_start_down,0,,0.0,non_disruptive,,
1057156,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057100\1057156.hdf5,23,0,445,445,0,445,0,1.003244364152522,595.4404976837159,meta_start_down,0,,0.0,non_disruptive,,
1057157,val,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1057100\1057157.hdf5,23,0,110,80,19,61,30,1.0107708961808726,260.1740276837159,meta_start_down,1,18.8,18.8,advanced_time,241.3740276837159,211.3740276837159
1057158,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057100\1057158.hdf5,23,0,448,448,0,448,0,1.0029982274803615,598.3402076837159,meta_start_down,0,,0.0,non_disruptive,,
1057159,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1057100\1057159.hdf5,23,0,78,48,6,42,30,1.0165872426456701,228.2772176837159,meta_start_down,1,6.0,6.0,advanced_time,222.2772176837159,192.2772176837159
1057160,test,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057100\1057160.hdf5,23,0,443,443,0,443,0,1.0032594970219861,593.4406976837158,meta_start_down,0,,0.0,non_disruptive,,
1057161,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1057100\1057161.hdf5,23,0,76,46,6,40,30,1.0143658357828826,226.0774376837159,meta_start_down,1,6.0,6.0,advanced_time,220.0774376837159,190.0774376837159
1057167,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057100\1057167.hdf5,23,0,344,344,0,344,0,1.0051036958709005,494.7505676837159,meta_start_down,0,,0.0,non_disruptive,,
1057168,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057100\1057168.hdf5,23,0,349,349,0,349,0,1.0047416025394114,499.6500776837159,meta_start_down,0,,0.0,non_disruptive,,
1057170,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1057100\1057170.hdf5,23,0,152,123,4,119,29,1.0130446866471345,302.96974768371587,meta_start_down,1,3.2,3.2,advanced_time,299.7697476837159,269.7697476837159
1057171,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057100\1057171.hdf5,23,0,345,345,0,345,0,1.0050885688480093,495.7504676837159,meta_start_down,0,,0.0,non_disruptive,,
1057172,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1057100\1057172.hdf5,23,0,124,94,13,81,30,1.0119723388920079,274.4725976837159,meta_start_down,1,12.7,12.7,advanced_time,261.7725976837159,231.7725976837159
1057173,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057100\1057173.hdf5,23,0,393,393,0,393,0,1.0026676981727292,543.0457376837159,meta_start_down,0,,0.0,non_disruptive,,
1057174,test,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057100\1057174.hdf5,23,0,396,396,0,396,0,1.0031529561613297,546.2454176837159,meta_start_down,0,,0.0,non_disruptive,,
1057199,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057100\1057199.hdf5,23,0,395,395,0,395,0,1.003161212395213,545.2455176837159,meta_start_down,0,,0.0,non_disruptive,,
1057200,test,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057200.hdf5,23,0,175,145,24,121,30,1.0084338947339972,325.4674976837159,meta_start_down,1,24.0,24.0,advanced_time,301.4674976837159,271.4674976837159
1057201,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057201.hdf5,23,0,395,395,0,395,0,1.0046839027505712,545.845457683716,meta_start_down,0,,0.0,non_disruptive,,
1057202,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057202.hdf5,23,0,308,278,57,221,30,1.0044110999469638,458.35420768371586,meta_start_down,1,56.8,56.8,advanced_time,401.55420768371584,371.55420768371584
1057203,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057203.hdf5,23,0,326,296,29,267,30,1.0056995621037572,476.8523576837159,meta_start_down,1,28.4,28.4,advanced_time,448.45235768371595,418.45235768371595
1057204,val,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057204.hdf5,23,0,286,256,136,120,30,1.0058118515217984,436.6563776837159,meta_start_down,1,136.6563776837159,136.6563776837159,advanced_time,300.0,270.0
1057205,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057205.hdf5,23,0,334,304,12,292,30,1.0058605035546861,484.9515476837159,meta_start_down,1,11.8,11.8,advanced_time,473.1515476837159,443.1515476837159
1057206,val,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057206.hdf5,23,0,394,394,0,394,0,1.0039327930883246,544.545587683716,meta_start_down,0,,0.0,non_disruptive,,
1057210,test,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057210.hdf5,23,0,397,397,0,397,0,1.0026397416255577,547.0453376837158,meta_start_down,0,,0.0,non_disruptive,,
1057215,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057215.hdf5,23,0,401,401,0,401,0,1.0036122442093074,551.4448976837159,meta_start_down,0,,0.0,non_disruptive,,
1057216,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057216.hdf5,23,0,399,399,0,399,0,1.0026259740797059,549.0451376837159,meta_start_down,0,,0.0,non_disruptive,,
1057217,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057217.hdf5,23,0,399,399,0,399,0,1.003630898702795,549.445097683716,meta_start_down,0,,0.0,non_disruptive,,
1057218,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057218.hdf5,23,0,396,396,0,396,0,1.0041655131233256,546.6453776837159,meta_start_down,0,,0.0,non_disruptive,,
1057219,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057219.hdf5,23,0,398,398,0,398,0,1.002884704492999,548.1452276837159,meta_start_down,0,,0.0,non_disruptive,,
1057220,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057220.hdf5,23,0,397,397,0,397,0,1.0028922416255455,547.1453276837159,meta_start_down,0,,0.0,non_disruptive,,
1057221,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057221.hdf5,23,0,398,398,0,398,0,1.002884704492999,548.1452276837159,meta_start_down,0,,0.0,non_disruptive,,
1057222,val,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057222.hdf5,23,0,394,394,0,394,0,1.0029150831646803,544.1456276837159,meta_start_down,0,,0.0,non_disruptive,,
1057223,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057223.hdf5,23,0,397,397,0,397,0,1.0026397416255577,547.0453376837158,meta_start_down,0,,0.0,non_disruptive,,
1057224,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057224.hdf5,23,0,400,400,0,400,0,1.0038721495832306,550.5449876837159,meta_start_down,0,,0.0,non_disruptive,,
1057225,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057225.hdf5,23,0,400,400,0,400,0,1.0043733525907612,550.7449676837159,meta_start_down,0,,0.0,non_disruptive,,
1057226,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057226.hdf5,23,0,395,395,0,395,0,1.0029074306693246,545.145527683716,meta_start_down,0,,0.0,non_disruptive,,
1057227,val,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057227.hdf5,23,0,399,399,0,399,0,1.004887054481685,549.9450476837159,meta_start_down,0,,0.0,non_disruptive,,
1057228,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057228.hdf5,23,0,397,397,0,397,0,1.004407241625529,547.745267683716,meta_start_down,0,,0.0,non_disruptive,,
1057230,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057230.hdf5,23,0,393,393,0,393,0,1.0029227747033644,543.1457276837159,meta_start_down,0,,0.0,non_disruptive,,
1057231,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057231.hdf5,23,0,318,288,55,233,30,1.003322516352398,468.05323768371585,meta_start_down,1,54.3,54.3,advanced_time,413.75323768371584,383.75323768371584
1057235,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057235.hdf5,23,0,344,344,0,344,0,1.0042291477659546,494.4505976837159,meta_start_down,0,,0.0,non_disruptive,,
1057237,test,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057237.hdf5,23,0,347,347,0,347,0,1.0030356580454054,497.05033768371595,meta_start_down,0,,0.0,non_disruptive,,
1057238,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057238.hdf5,23,0,342,342,0,342,0,1.0039613128554663,492.3508076837159,meta_start_down,0,,0.0,non_disruptive,,
1057239,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057239.hdf5,23,0,345,345,0,345,0,1.0030538886154545,495.0505376837159,meta_start_down,0,,0.0,non_disruptive,,
1057240,val,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057240.hdf5,23,0,348,348,0,348,0,1.0044673996648896,498.5501876837159,meta_start_down,0,,0.0,non_disruptive,,
1057241,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057241.hdf5,23,0,342,342,0,342,0,1.0030816354361036,492.0508376837159,meta_start_down,0,,0.0,non_disruptive,,
1057242,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057242.hdf5,23,0,349,349,0,349,0,1.0044542749532184,499.5500876837159,meta_start_down,0,,0.0,non_disruptive,,
1057243,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057243.hdf5,23,0,347,347,0,347,0,1.0036136349240223,497.25031768371593,meta_start_down,0,,0.0,non_disruptive,,
1057244,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057244.hdf5,23,0,342,342,0,342,0,1.0051342160812737,492.7507676837159,meta_start_down,0,,0.0,non_disruptive,,
1057245,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057245.hdf5,23,0,343,343,0,343,0,1.0054112797769506,493.8506576837159,meta_start_down,0,,0.0,non_disruptive,,
1057246,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057246.hdf5,23,0,349,349,0,349,0,1.0050289301256043,499.7500676837159,meta_start_down,0,,0.0,non_disruptive,,
1057247,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057247.hdf5,23,0,342,342,0,342,0,1.004840990274829,492.6507776837159,meta_start_down,0,,0.0,non_disruptive,,
1057248,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057248.hdf5,23,0,347,347,0,347,0,1.0036136349240223,497.25031768371593,meta_start_down,0,,0.0,non_disruptive,,
1057249,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057249.hdf5,23,0,345,345,0,345,0,1.0036352258247518,495.25051768371594,meta_start_down,0,,0.0,non_disruptive,,
1057250,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057250.hdf5,23,0,360,330,73,257,30,1.0029221105396005,510.0490376837159,meta_start_down,1,72.4,72.4,advanced_time,437.64903768371585,407.64903768371585
1057251,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057251.hdf5,23,0,349,349,0,349,0,1.0035922921945826,499.2501176837159,meta_start_down,0,,0.0,non_disruptive,,
1057252,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057252.hdf5,23,0,310,280,47,233,30,1.0043819018890474,460.3540076837159,meta_start_down,1,47.2,47.2,advanced_time,413.1540076837159,383.1540076837159
1057254,test,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057254.hdf5,23,0,352,322,82,240,30,1.0029909905518934,502.0498376837159,meta_start_down,1,82.04983768371594,82.04983768371594,advanced_time,420.0,390.0
1057256,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057256.hdf5,23,0,344,344,0,344,0,1.0042291477659546,494.4505976837159,meta_start_down,0,,0.0,non_disruptive,,
1057257,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057257.hdf5,23,0,346,346,0,346,0,1.0033345729962662,496.1504276837159,meta_start_down,0,,0.0,non_disruptive,,
1057258,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057258.hdf5,23,0,348,348,0,348,0,1.005331866523676,498.8501576837159,meta_start_down,0,,0.0,non_disruptive,,
1057259,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057259.hdf5,23,0,344,344,0,344,0,1.0045206638009176,494.5505876837159,meta_start_down,0,,0.0,non_disruptive,,
1057260,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057260.hdf5,23,0,349,349,0,349,0,1.0038796197807756,499.3501076837159,meta_start_down,0,,0.0,non_disruptive,,
1057262,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057262.hdf5,23,0,344,344,0,344,0,1.0030630836259888,494.0506376837159,meta_start_down,0,,0.0,non_disruptive,,
1057265,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057265.hdf5,23,0,343,343,0,343,0,1.0054112797769506,493.8506576837159,meta_start_down,0,,0.0,non_disruptive,,
1057266,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057266.hdf5,23,0,348,348,0,348,0,1.005331866523676,498.8501576837159,meta_start_down,0,,0.0,non_disruptive,,
1057268,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057268.hdf5,23,0,355,355,0,355,0,1.003107344632781,505.09999999999997,meta_start_down,0,,0.0,non_disruptive,,
1057269,val,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057269.hdf5,23,0,339,339,0,339,0,1.0034057032062549,489.15112768371586,meta_start_down,0,,0.0,non_disruptive,,
1057270,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057270.hdf5,23,0,347,347,0,347,0,1.0047695886812562,497.6502776837159,meta_start_down,0,,0.0,non_disruptive,,
1057271,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057271.hdf5,23,0,349,349,0,349,0,1.0047416025394114,499.6500776837159,meta_start_down,0,,0.0,non_disruptive,,
1057272,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057272.hdf5,23,0,347,347,0,347,0,1.0044806002419477,497.5502876837159,meta_start_down,0,,0.0,non_disruptive,,
1057273,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057273.hdf5,23,0,355,355,0,355,0,1.003107344632781,505.09999999999997,meta_start_down,0,,0.0,non_disruptive,,
1057274,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057274.hdf5,23,0,346,346,0,346,0,1.0042040512571475,496.4503976837159,meta_start_down,0,,0.0,non_disruptive,,
1057275,val,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057275.hdf5,23,0,353,353,0,353,0,1.0042329545454436,503.49,meta_start_down,0,,0.0,non_disruptive,,
1057276,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057276.hdf5,23,0,350,350,0,350,0,1.003008703964781,500.0500376837159,meta_start_down,0,,0.0,non_disruptive,,
1057278,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057278.hdf5,23,0,347,347,0,347,0,1.0041916118026393,497.4502976837159,meta_start_down,0,,0.0,non_disruptive,,
1057279,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057279.hdf5,23,0,342,342,0,342,0,1.0045477644683842,492.5507876837159,meta_start_down,0,,0.0,non_disruptive,,
1057280,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057280.hdf5,23,0,323,293,29,264,30,1.0051325393904165,473.65267768371586,meta_start_down,1,28.9,28.9,advanced_time,444.7526776837159,414.7526776837159
1057281,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057281.hdf5,23,0,342,342,0,342,0,1.0051342160812737,492.7507676837159,meta_start_down,0,,0.0,non_disruptive,,
1057282,test,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057282.hdf5,23,0,343,343,0,343,0,1.0054112797769506,493.8506576837159,meta_start_down,0,,0.0,non_disruptive,,
1057283,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057283.hdf5,23,0,359,329,10,319,30,1.0043270605690395,509.54908768371587,meta_start_down,1,9.7,9.7,advanced_time,499.8490876837159,469.8490876837159
1057284,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057284.hdf5,23,0,395,395,0,395,0,1.0034149941211012,545.3455076837159,meta_start_down,0,,0.0,non_disruptive,,
1057285,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057200\1057285.hdf5,23,0,394,394,0,394,0,1.0029150831646803,544.1456276837159,meta_start_down,0,,0.0,non_disruptive,,
1057321,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057300\1057321.hdf5,23,0,394,394,0,394,0,1.0041872205692357,544.6455776837159,meta_start_down,0,,0.0,non_disruptive,,
1057323,test,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057300\1057323.hdf5,23,0,397,397,0,397,0,1.004407241625529,547.745267683716,meta_start_down,0,,0.0,non_disruptive,,
1057325,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057300\1057325.hdf5,23,0,392,392,0,392,0,1.0049763367869957,542.9457476837159,meta_start_down,0,,0.0,non_disruptive,,
1057326,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057300\1057326.hdf5,23,0,394,394,0,394,0,1.0046960755310863,544.8455576837159,meta_start_down,0,,0.0,non_disruptive,,
1057327,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1057300\1057327.hdf5,23,0,308,278,16,262,30,1.0063653019013543,458.9541476837159,meta_start_down,1,15.5,15.5,advanced_time,443.4541476837159,413.4541476837159
1057329,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1057300\1057329.hdf5,23,0,329,299,7,292,30,1.0038174319625455,479.2521176837159,meta_start_down,1,6.8,6.8,advanced_time,472.45211768371587,442.45211768371587
1057330,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1057300\1057330.hdf5,23,0,309,279,10,269,30,1.0063443106614045,459.9540476837159,meta_start_down,1,9.5,9.5,advanced_time,450.4540476837159,420.4540476837159
1057331,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057300\1057331.hdf5,23,0,399,399,0,399,0,1.0038821298585958,549.5450876837159,meta_start_down,0,,0.0,non_disruptive,,
1057332,val,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057300\1057332.hdf5,23,0,398,398,0,398,0,1.0048996163317838,548.945147683716,meta_start_down,0,,0.0,non_disruptive,,
1057335,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1057300\1057335.hdf5,23,0,311,281,7,274,30,1.004044895753907,461.2539176837159,meta_start_down,1,6.3,6.3,advanced_time,454.9539176837159,424.9539176837159
1057336,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1057300\1057336.hdf5,23,0,334,305,11,294,29,1.0043591522033353,484.4515976837159,meta_start_down,1,10.1,10.1,advanced_time,474.35159768371585,444.35159768371585
1057337,val,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1057300\1057337.hdf5,23,0,314,284,6,278,30,1.006241366401639,464.9535476837159,meta_start_down,1,5.9,5.9,advanced_time,459.0535476837159,429.0535476837159
1057338,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1057300\1057338.hdf5,23,0,246,216,6,210,30,1.0063689293212974,396.5603876837159,meta_start_down,1,5.9,5.9,advanced_time,390.6603876837159,360.6603876837159
1057340,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057300\1057340.hdf5,23,0,398,398,0,398,0,1.003892160412363,548.545187683716,meta_start_down,0,,0.0,non_disruptive,,
1057347,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1057300\1057347.hdf5,23,0,344,314,12,302,30,1.0036461156959717,494.2506176837159,meta_start_down,1,11.250617683715936,11.250617683715936,advanced_time,483.0,453.0
1057348,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057300\1057348.hdf5,23,0,398,398,0,398,0,1.003892160412363,548.545187683716,meta_start_down,0,,0.0,non_disruptive,,
1057349,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057300\1057349.hdf5,23,0,393,393,0,393,0,1.0041981573564271,543.6456776837159,meta_start_down,0,,0.0,non_disruptive,,
1057351,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057300\1057351.hdf5,23,0,394,394,0,394,0,1.0039327930883246,544.545587683716,meta_start_down,0,,0.0,non_disruptive,,
1057352,val,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057300\1057352.hdf5,23,0,397,397,0,397,0,1.0039022416255534,547.5452876837159,meta_start_down,0,,0.0,non_disruptive,,
1057371,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057300\1057371.hdf5,23,0,343,343,0,343,0,1.0051189113559076,493.7506676837159,meta_start_down,0,,0.0,non_disruptive,,
1057388,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057300\1057388.hdf5,23,0,348,348,0,348,0,1.005331866523676,498.8501576837159,meta_start_down,0,,0.0,non_disruptive,,
1057389,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057300\1057389.hdf5,23,0,347,347,0,347,0,1.0047695886812562,497.6502776837159,meta_start_down,0,,0.0,non_disruptive,,
1057412,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057400\1057412.hdf5,23,0,349,349,0,349,0,1.0030176370221682,499.05013768371595,meta_start_down,0,,0.0,non_disruptive,,
1057420,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057400\1057420.hdf5,23,0,349,349,0,349,0,1.0035922921945826,499.2501176837159,meta_start_down,0,,0.0,non_disruptive,,
1057438,test,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057400\1057438.hdf5,23,0,348,348,0,348,0,1.0056200221432618,498.95014768371595,meta_start_down,0,,0.0,non_disruptive,,
1057439,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057400\1057439.hdf5,23,0,346,346,0,346,0,1.0056531816919119,496.9503476837159,meta_start_down,0,,0.0,non_disruptive,,
1057442,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1057400\1057442.hdf5,23,0,348,348,0,348,0,1.0038910884256893,498.3502076837159,meta_start_down,0,,0.0,non_disruptive,,
1057443,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1057400\1057443.hdf5,23,0,364,334,11,323,30,1.003439718136974,514.2486176837159,meta_start_down,1,10.9,10.9,advanced_time,503.34861768371593,473.34861768371593
1057445,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1057400\1057445.hdf5,23,0,295,265,85,180,30,1.0039303662711347,445.1555276837159,meta_start_down,1,85.15552768371593,85.15552768371593,advanced_time,359.99999999999994,329.99999999999994
1057446,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1057400\1057446.hdf5,23,0,334,304,107,197,30,1.0040588819330765,484.3516076837159,meta_start_down,1,107.1516076837159,107.1516076837159,advanced_time,377.2,347.2
1057448,test,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1057400\1057448.hdf5,23,0,253,223,165,58,30,1.0069828082687309,403.7596676837159,meta_start_down,1,165.8,165.8,advanced_time,237.9596676837159,207.9596676837159
